id,species,degree,closeness,katz,degree.z,closeness.z,katz.z,pca,lat.clim,n.bird.species,n.plant.species,n.interactions,Interaction.type,Latitude,lat_dec,lat_hem,long_dec,long_hem,biome,dynamics,ann.mean.temp,temp.seas,ann.prec,prec.seas,n.plant.families,phylodiv
BAIR,Bombycilla_cedrorum,1,0.0123456790123457,1.08167667115466,-0.824131389150936,-1.02486313395232,-0.885372641271377,-1.71004229319809,Temperate,21,7,655,Quantitative,Temperate,40.3318,N,-74.6681,W,temp_forest,decline,11.5,865.9,114.2,1.4,1,0
BAIR,Picoides_pubescens,1,0.0123456790123457,1.08023364660605,-0.824131389150936,-1.02486313395232,-0.892851539916972,-1.71459728156797,Temperate,21,7,655,Quantitative,Temperate,40.3318,N,-74.6681,W,temp_forest,decline,11.5,865.9,114.2,1.4,1,0
BAIR,Picoides_villosus,1,0.0123456790123457,1.08023364660605,-0.824131389150936,-1.02486313395232,-0.892851539916972,-1.71459728156797,Temperate,21,7,655,Quantitative,Temperate,40.3318,N,-74.6681,W,temp_forest,decline,11.5,865.9,114.2,1.4,1,0
BAIR,Melanerpes_carolinus,2,0.0140845070422535,1.15278792080855,-0.503635848925572,-0.384070525555438,-0.516817699335288,-0.975178886762716,Temperate,21,7,655,Quantitative,Temperate,40.3318,N,-74.6681,W,temp_forest,decline,11.5,865.9,114.2,1.4,2,233.75492
BAIR,Vireo_olivaceus,1,0.012987012987013,1.08754031992204,-0.824131389150936,-0.788518847218925,-0.854982558949435,-1.57781644038695,Temperate,21,7,655,Quantitative,Temperate,40.3318,N,-74.6681,W,temp_forest,decline,11.5,865.9,114.2,1.4,1,0
CACG,Coereba_flaveola,3,0.0101010101010101,1.22677808031227,-0.106011943242692,0.35325051399694,-0.0703544374388192,-0.097789989268696,Tropical,15,25,230,Quantitative,Tropical,18.295,N,-66.781111,W,trop_forest,decline,22.7,120.7,227.6,4.2,3,222.043668
CACG,Patagioenas_squamosa,5,0.0099009900990099,1.33793708899652,0.499770589572691,0.228377132588881,0.459799101784228,0.546974505138646,Tropical,15,25,230,Quantitative,Tropical,18.295,N,-66.781111,W,trop_forest,decline,22.7,120.7,227.6,4.2,5,480.422069
CACG,Euphonia_musica,3,0.00934579439252336,1.19812997530283,-0.106011943242692,-0.118234028889566,-0.20698658666866,-0.407859674040741,Tropical,15,25,230,Quantitative,Tropical,18.295,N,-66.781111,W,trop_forest,decline,22.7,120.7,227.6,4.2,3,238.331014
CACG,Icterus_dominicensis,3,0.00869565217391304,1.19230974916601,-0.106011943242692,-0.524120722330993,-0.234745141931372,-0.62005803699433,Tropical,15,25,230,Quantitative,Tropical,18.295,N,-66.781111,W,trop_forest,decline,22.7,120.7,227.6,4.2,3,222.043668
CACG,Loxigilla_portoricensis,14,0.0133333333333333,1.89909714228551,3.22579198724191,2.37120435755119,3.13615427841947,4.92683489177336,Tropical,15,25,230,Quantitative,Tropical,18.295,N,-66.781111,W,trop_forest,decline,22.7,120.7,227.6,4.2,12,1092.525417
CACG,Margarops_fuscatus,4,0.00970873786407767,1.28048632254502,0.196879323164999,0.108353202885988,0.185797673327317,0.131365915681019,Tropical,15,25,230,Quantitative,Tropical,18.295,N,-66.781111,W,trop_forest,decline,22.7,120.7,227.6,4.2,4,304.935502
CACG,Molothrus_bonariensis,1,0.00775193798449612,1.07385031706249,-0.711794476058075,-1.11328570951632,-0.799716779654634,-1.62958747382647,Tropical,15,25,230,Quantitative,Tropical,18.295,N,-66.781111,W,trop_forest,decline,22.7,120.7,227.6,4.2,1,0
CACG,Nesospingus_speculiferus,1,0.00900900900900901,1.0873915825706,-0.711794476058075,-0.328490649365981,-0.735134071337423,-1.21264999389433,Tropical,15,25,230,Quantitative,Tropical,18.295,N,-66.781111,W,trop_forest,decline,22.7,120.7,227.6,4.2,1,NA
CACG,Spindalis_portoricensis,13,0.0120481927710843,1.80811072653071,2.92290072083422,1.56888535951155,2.70221040914083,4.08552823253467,Tropical,15,25,230,Quantitative,Tropical,18.295,N,-66.781111,W,trop_forest,decline,22.7,120.7,227.6,4.2,9,724.237541
CACG,Tiaris_bicolor,1,0.00900900900900901,1.0873915825706,-0.711794476058075,-0.328490649365981,-0.735134071337422,-1.21264999389432,Tropical,15,25,230,Quantitative,Tropical,18.295,N,-66.781111,W,trop_forest,decline,22.7,120.7,227.6,4.2,1,NA
CACG,Todus_mexicanus,1,0.00900900900900901,1.0873915825706,-0.711794476058075,-0.328490649365981,-0.735134071337422,-1.21264999389432,Tropical,15,25,230,Quantitative,Tropical,18.295,N,-66.781111,W,trop_forest,decline,22.7,120.7,227.6,4.2,1,NA
CACG,Turdus_plumbeus,4,0.0103092783505155,1.29194547426391,0.196879323164999,0.483273313195023,0.240450102421182,0.345044313880061,Tropical,15,25,230,Quantitative,Tropical,18.295,N,-66.781111,W,trop_forest,decline,22.7,120.7,227.6,4.2,4,349.352846
CACG,Tyrannus_dominicensis,3,0.00840336134453781,1.20417259161228,-0.106011943242692,-0.706599193752139,-0.178167380195484,-0.673399024226891,Tropical,15,25,230,Quantitative,Tropical,18.295,N,-66.781111,W,trop_forest,decline,22.7,120.7,227.6,4.2,3,137.325101
CACG,Vireo_altiloquus,10,0.0120481927710843,1.65197347029155,2.01422692161115,1.56888535951155,1.95754094888236,3.05905120893336,Tropical,15,25,230,Quantitative,Tropical,18.295,N,-66.781111,W,trop_forest,decline,22.7,120.7,227.6,4.2,9,733.237013
CACG,Zenaida_aurita,1,0.00719424460431655,1.06153150529468,-0.711794476058075,-1.46145617984681,-0.85846920768569,-1.83289238370421,Tropical,15,25,230,Quantitative,Tropical,18.295,N,-66.781111,W,trop_forest,decline,22.7,120.7,227.6,4.2,1,0
CACI,Coereba_flaveola,3,0.00719424460431655,1.25845882831491,-0.145023242681368,-0.0642186185748085,-0.119208805317485,-0.353007056592151,Tropical,20,34,478,Quantitative,Tropical,18.339167,N,-66.468889,W,trop_forest,decline,25,127.4,174.8,2.4,3,233.394553
CACI,Patagioenas_squamosa,1,0.00671140939597315,1.09219812730253,-0.616348781395815,-0.473748456022358,-0.701439350552249,-1.20183840182351,Tropical,20,34,478,Quantitative,Tropical,18.339167,N,-66.468889,W,trop_forest,decline,25,127.4,174.8,2.4,1,0
CACI,Dendroica_caerulescens,1,0.00636942675159236,1.08593028458244,-0.616348781395815,-0.763810353628521,-0.723388791774008,-1.35476971843381,Tropical,20,34,478,Quantitative,Tropical,18.339167,N,-66.468889,W,trop_forest,decline,25,127.4,174.8,2.4,1,NA
CACI,Dendroica_tigrina,2,0.00699300699300699,1.17812841188497,-0.380686012038591,-0.234903781594905,-0.400518951805172,-0.755053508382699,Tropical,20,34,478,Quantitative,Tropical,18.339167,N,-66.468889,W,trop_forest,decline,25,127.4,174.8,2.4,2,0
CACI,Euphonia_musica,6,0.0072992700729927,1.40240327529085,0.561965065390301,0.0248615942422499,0.38487215510188,0.442634251399482,Tropical,20,34,478,Quantitative,Tropical,18.339167,N,-66.468889,W,trop_forest,decline,25,127.4,174.8,2.4,5,729.964004
CACI,Icterus_dominicensis,1,0.00571428571428571,1.0719233918135,-0.616348781395815,-1.31948607461404,-0.772439714597315,-1.65200700128141,Tropical,20,34,478,Quantitative,Tropical,18.339167,N,-66.468889,W,trop_forest,decline,25,127.4,174.8,2.4,1,0
CACI,Loxigilla_portoricensis,15,0.00917431192660551,2.00853741667818,2.68292998960531,1.61522943040735,2.50750131206109,3.83793296657281,Tropical,20,34,478,Quantitative,Tropical,18.339167,N,-66.468889,W,trop_forest,decline,25,127.4,174.8,2.4,13,1319.991672
CACI,Margarops_fuscatus,5,0.00740740740740741,1.37286197473203,0.326302296033078,0.116581220772406,0.281421084424512,0.275167951355257,Tropical,20,34,478,Quantitative,Tropical,18.339167,N,-66.468889,W,trop_forest,decline,25,127.4,174.8,2.4,5,458.73724
CACI,Melanerpes_portoricensis,2,0.00671140939597315,1.15785367639594,-0.380686012038591,-0.473748456022358,-0.471519315850234,-0.913215924112055,Tropical,20,34,478,Quantitative,Tropical,18.339167,N,-66.468889,W,trop_forest,decline,25,127.4,174.8,2.4,2,0
CACI,Myiarchus_antillarum,1,0.00571428571428571,1.0719233918135,-0.616348781395815,-1.31948607461404,-0.772439714597314,-1.65200700128141,Tropical,20,34,478,Quantitative,Tropical,18.339167,N,-66.468889,W,trop_forest,decline,25,127.4,174.8,2.4,1,0
CACI,Nesospingus_speculiferus,20,0.0099009900990099,2.32666253393377,3.86124383639143,2.23158132165096,3.6215478627177,5.55594893736589,Tropical,20,34,478,Quantitative,Tropical,18.339167,N,-66.468889,W,trop_forest,decline,25,127.4,174.8,2.4,17,1627.542099
CACI,Spindalis_portoricensis,15,0.00917431192660551,2.00680849412779,2.68292998960531,1.61522943040735,2.5014467753422,3.83424547919715,Tropical,20,34,478,Quantitative,Tropical,18.339167,N,-66.468889,W,trop_forest,decline,25,127.4,174.8,2.4,12,1215.458018
CACI,Todus_mexicanus,1,0.00584795321637427,1.07302825723711,-0.616348781395815,-1.20611234076774,-0.768570571774727,-1.59510081240554,Tropical,20,34,478,Quantitative,Tropical,18.339167,N,-66.468889,W,trop_forest,decline,25,127.4,174.8,2.4,1,0
CACI,Tyrannus_caudifasciatus,1,0.00671140939597315,1.09219812730253,-0.616348781395815,-0.473748456022358,-0.701439350552248,-1.20183840182351,Tropical,20,34,478,Quantitative,Tropical,18.339167,N,-66.468889,W,trop_forest,decline,25,127.4,174.8,2.4,1,0
CACI,Tyrannus_dominicensis,2,0.00709219858156028,1.16412151911603,-0.380686012038591,-0.150771733155921,-0.449569874628472,-0.744447658654744,Tropical,20,34,478,Quantitative,Tropical,18.339167,N,-66.468889,W,trop_forest,decline,25,127.4,174.8,2.4,2,238.331013
CACI,Vireo_altiloquus,14,0.00934579439252336,1.97687221232702,2.44726722024809,1.76067695614474,2.3966125146358,3.69178790086669,Tropical,20,34,478,Quantitative,Tropical,18.339167,N,-66.468889,W,trop_forest,decline,25,127.4,174.8,2.4,12,1095.660276
CACI,Vireo_griseus,2,0.0065359477124183,1.15242381130237,-0.380686012038591,-0.622571063617677,-0.49053423215175,-0.99640278053832,Tropical,20,34,478,Quantitative,Tropical,18.339167,N,-66.468889,W,trop_forest,decline,25,127.4,174.8,2.4,2,238.331013
CACI,Vireo_latimeri,1,0.00584795321637427,1.07302825723711,-0.616348781395815,-1.20611234076774,-0.768570571774727,-1.59510081240554,Tropical,20,34,478,Quantitative,Tropical,18.339167,N,-66.468889,W,trop_forest,decline,25,127.4,174.8,2.4,1,0
CACI,Zenaida_asiatica,1,0.00584795321637427,1.07302825723711,-0.616348781395815,-1.20611234076774,-0.768570571774727,-1.59510081240554,Tropical,20,34,478,Quantitative,Tropical,18.339167,N,-66.468889,W,trop_forest,decline,25,127.4,174.8,2.4,1,0
CACO,Coereba_flaveola,1,0.00943396226415094,1.0718869230173,-0.650334591397427,-0.486762076381455,-0.691731352080068,-1.22361611486756,Tropical,13,25,122,Quantitative,Tropical,18.339167,N,-66.468889,W,trop_forest,decline,25,127.4,174.8,2.4,1,0
CACO,Patagioenas_squamosa,5,0.0104166666666667,1.29595844934348,0.87458789877585,0.0241547075446358,0.752608808299464,0.863378256250719,Tropical,13,25,122,Quantitative,Tropical,18.339167,N,-66.468889,W,trop_forest,decline,25,127.4,174.8,2.4,5,674.729502
CACO,Loxigilla_portoricensis,10,0.0135135135135135,1.59862807769679,2.78074101149245,1.63423300499821,2.70358360070334,4.02817161006076,Tropical,13,25,122,Quantitative,Tropical,18.339167,N,-66.468889,W,trop_forest,decline,25,127.4,174.8,2.4,8,648.872774
CACO,Margarops_fuscatus,11,0.0151515151515152,1.65654535737198,3.16197163403577,2.48584466646126,3.07691194985307,4.90567255638504,Tropical,13,25,122,Quantitative,Tropical,18.339167,N,-66.468889,W,trop_forest,decline,25,127.4,174.8,2.4,9,1084.964862
CACO,Molothrus_bonariensis,1,0.00943396226415094,1.0718869230173,-0.650334591397427,-0.486762076381455,-0.691731352080066,-1.22361611486756,Tropical,13,25,122,Quantitative,Tropical,18.339167,N,-66.468889,W,trop_forest,decline,25,127.4,174.8,2.4,1,0
CACO,Myiarchus_antillarum,2,0.0104166666666667,1.14196750140051,-0.269103968854108,0.0241547075446358,-0.239999731016564,-0.46228916140559,Tropical,13,25,122,Quantitative,Tropical,18.339167,N,-66.468889,W,trop_forest,decline,25,127.4,174.8,2.4,2,235.069479
CACO,Spindalis_portoricensis,3,0.00833333333333333,1.16286283465333,0.112126653689212,-1.05898887437868,-0.105310734710888,-0.6610367502213,Tropical,13,25,122,Quantitative,Tropical,18.339167,N,-66.468889,W,trop_forest,decline,25,127.4,174.8,2.4,3,361.256561
CACO,Turdus_plumbeus,7,0.0116279069767442,1.42304233703132,1.63704914386249,0.653889348197725,1.57177742706233,2.14603474702263,Tropical,13,25,122,Quantitative,Tropical,18.339167,N,-66.468889,W,trop_forest,decline,25,127.4,174.8,2.4,6,745.022822
CACO,Tyrannus_caudifasciatus,1,0.00961538461538461,1.07008057838321,-0.650334591397427,-0.392438977810485,-0.703374848874523,-1.1853240288411,Tropical,13,25,122,Quantitative,Tropical,18.339167,N,-66.468889,W,trop_forest,decline,25,127.4,174.8,2.4,1,0
CACO,Tyrannus_dominicensis,2,0.00980392156862745,1.1241136094434,-0.269103968854108,-0.294416934197515,-0.355083934688178,-0.685661217746621,Tropical,13,25,122,Quantitative,Tropical,18.339167,N,-66.468889,W,trop_forest,decline,25,127.4,174.8,2.4,2,361.256563
CACO,Vireo_altiloquus,2,0.0104166666666667,1.14196750140051,-0.269103968854108,0.0241547075446358,-0.239999731016566,-0.46228916140559,Tropical,13,25,122,Quantitative,Tropical,18.339167,N,-66.468889,W,trop_forest,decline,25,127.4,174.8,2.4,2,235.069479
CACO,Vireo_latimeri,1,0.00943396226415094,1.0718869230173,-0.650334591397427,-0.486762076381455,-0.691731352080065,-1.22361611486756,Tropical,13,25,122,Quantitative,Tropical,18.339167,N,-66.468889,W,trop_forest,decline,25,127.4,174.8,2.4,1,0
CAFR,Coereba_flaveola,3,0.0111111111111111,1.20379467449153,0.0225838571071486,0.323149691887011,0.0506357566733854,0.0424981173962579,Tropical,15,21,118,Quantitative,Tropical,18.339167,N,-66.468889,W,trop_forest,decline,25,127.4,174.8,2.4,3,0
CAFR,Patagioenas_squamosa,1,0.00769230769230769,1.05956278061328,-0.745267284535907,-1.47649251309476,-0.860710052956911,-1.86259725230644,Tropical,15,21,118,Quantitative,Tropical,18.339167,N,-66.468889,W,trop_forest,decline,25,127.4,174.8,2.4,1,0
CAFR,Euphonia_musica,1,0.0106382978723404,1.07967176128784,-0.745267284535907,0.0742630039640011,-0.733649145823793,-1.03906629243784,Tropical,15,21,118,Quantitative,Tropical,18.339167,N,-66.468889,W,trop_forest,decline,25,127.4,174.8,2.4,1,NA
CAFR,Icterus_dominicensis,1,0.00746268656716418,1.05677035380661,-0.745267284535907,-1.59736400447413,-0.878354322892816,-1.93150065979575,Tropical,15,21,118,Quantitative,Tropical,18.339167,N,-66.468889,W,trop_forest,decline,25,127.4,174.8,2.4,1,0
CAFR,Loxigilla_portoricensis,6,0.0128205128205128,1.38933730243288,1.17436056957173,1.2229707943779,1.22300819064331,1.9156959716297,Tropical,15,21,118,Quantitative,Tropical,18.339167,N,-66.468889,W,trop_forest,decline,25,127.4,174.8,2.4,6,466.887583
CAFR,Melanerpes_portoricensis,2,0.0116279069767442,1.1509652629065,-0.361341713714379,0.595188629849372,-0.283172956355739,-0.271988978941415,Tropical,15,21,118,Quantitative,Tropical,18.339167,N,-66.468889,W,trop_forest,decline,25,127.4,174.8,2.4,2,0
CAFR,Myiarchus_antillarum,1,0.00847457627118644,1.07129350161866,-0.745267284535907,-1.06470997466673,-0.786588143130061,-1.61932472194646,Tropical,15,21,118,Quantitative,Tropical,18.339167,N,-66.468889,W,trop_forest,decline,25,127.4,174.8,2.4,1,0
CAFR,Nesospingus_speculiferus,3,0.0111111111111111,1.19269688395501,0.0225838571071486,0.323149691887011,-0.0194869091923672,-0.000209765491209643,Tropical,15,21,118,Quantitative,Tropical,18.339167,N,-66.468889,W,trop_forest,decline,25,127.4,174.8,2.4,3,222.043667
CAFR,Spindalis_portoricensis,11,0.0138888888888889,1.65137116883688,3.09398842367937,1.7853589834347,2.87869931212358,4.40504883298674,Tropical,15,21,118,Quantitative,Tropical,18.339167,N,-66.468889,W,trop_forest,decline,25,127.4,174.8,2.4,10,1209.334424
CAFR,Turdus_plumbeus,7,0.0125,1.43764988395518,1.55828614039326,1.05425433766085,1.52827679343885,2.26251439800318,Tropical,15,21,118,Quantitative,Tropical,18.339167,N,-66.468889,W,trop_forest,decline,25,127.4,174.8,2.4,6,699.990834
CAFR,Tyrannus_caudifasciatus,1,0.00847457627118644,1.07129350161866,-0.745267284535907,-1.06470997466673,-0.786588143130059,-1.61932472194646,Tropical,15,21,118,Quantitative,Tropical,18.339167,N,-66.468889,W,trop_forest,decline,25,127.4,174.8,2.4,1,0
CAFR,Tyrannus_dominicensis,5,0.0128205128205128,1.32789958074169,0.790434998750204,1.2229707943779,0.83480688016369,1.43718994200933,Tropical,15,21,118,Quantitative,Tropical,18.339167,N,-66.468889,W,trop_forest,decline,25,127.4,174.8,2.4,5,597.956805
CAFR,Vireo_altiloquus,7,0.0131578947368421,1.43531799652746,1.55828614039326,1.40056706460636,1.51354249453559,2.42016870713667,Tropical,15,21,118,Quantitative,Tropical,18.339167,N,-66.468889,W,trop_forest,decline,25,127.4,174.8,2.4,7,520.470034
CAFR,Vireo_griseus,1,0.00847457627118644,1.07129350161866,-0.745267284535907,-1.06470997466673,-0.786588143130058,-1.61932472194646,Tropical,15,21,118,Quantitative,Tropical,18.339167,N,-66.468889,W,trop_forest,decline,25,127.4,174.8,2.4,1,0
DOWS,Columba_arquatrix,16,0.00277777777777778,2.43042558117811,1.33022870959542,0.319684009953266,0.912307919931244,1.39012793153222,Tropical,15,120,333,Binary,Tropical,-10.8,S,33.8,E,mont_grassland,expansion,16.8,208.4,112.8,9.8,12,1615.078236
DOWS,Aplopelia_larvata,21,0.00289017341040462,2.91118861477887,1.93123565670178,0.587606094669932,1.53861117771047,2.27943415614194,Tropical,15,120,333,Binary,Tropical,-10.8,S,33.8,E,mont_grassland,expansion,16.8,208.4,112.8,9.8,12,1618.026687
DOWS,Treron_australis,16,0.00268817204301075,2.37121984513719,1.33022870959542,0.106087140570854,0.835178975378418,1.240380898975,Tropical,15,120,333,Binary,Tropical,-10.8,S,33.8,E,mont_grassland,expansion,16.8,208.4,112.8,9.8,10,1060.547486
DOWS,Tauraco_livingstonii,14,0.00268817204301075,2.27455908568364,1.08982593075287,0.106087140570854,0.709256339247775,1.01210886814727,Tropical,15,120,333,Binary,Tropical,-10.8,S,33.8,E,mont_grassland,expansion,16.8,208.4,112.8,9.8,8,786.568055
DOWS,Tauraco_schalowi,58,0.00367647058823529,6.28695702301907,6.37868706528887,2.46193496464157,5.9363177479389,8.6638886527422,Tropical,15,120,333,Binary,Tropical,-10.8,S,33.8,E,mont_grassland,expansion,16.8,208.4,112.8,9.8,33,3560.562316
DOWS,Bycanistes_brevis,14,0.00264550264550265,2.30481976909821,1.08982593075287,0.00437434562684812,0.748677765773077,0.987179252712799,Tropical,15,120,333,Binary,Tropical,-10.8,S,33.8,E,mont_grassland,expansion,16.8,208.4,112.8,9.8,9,906.666789
DOWS,Bycanistes_bucinator,15,0.00279329608938547,2.33609729628725,1.21002732017415,0.35667564655022,0.789423862716209,1.25729475529544,Tropical,15,120,333,Binary,Tropical,-10.8,S,33.8,E,mont_grassland,expansion,16.8,208.4,112.8,9.8,8,1174.11292
DOWS,Pogoniulus_leucomystax,13,0.00263157894736842,2.06921550857248,0.9696245413316,-0.0288161453548798,0.441749600334162,0.708486780497371,Tropical,15,120,333,Binary,Tropical,-10.8,S,33.8,E,mont_grassland,expansion,16.8,208.4,112.8,9.8,10,1660.807267
DOWS,Andropadus_milanjensis,25,0.00295857988165681,3.29866554643372,2.41204121438687,0.750669409121328,2.04338805872844,2.96848285349884,Tropical,15,120,333,Binary,Tropical,-10.8,S,33.8,E,mont_grassland,expansion,16.8,208.4,112.8,9.8,20,1894.528947
DOWS,Andropadus_tephrolaemus,63,0.00381679389312977,6.53838899090343,6.97969401239523,2.79642938851726,6.26386510409978,9.40327022951237,Tropical,15,120,333,Binary,Tropical,-10.8,S,33.8,E,mont_grassland,expansion,16.8,208.4,112.8,9.8,32,3748.619359
DOWS,Pycnonotus_barbatus,23,0.00292397660818713,3.40258586642004,2.17163843554433,0.66818416526141,2.17876792450019,2.85966816718619,Tropical,15,120,333,Binary,Tropical,-10.8,S,33.8,E,mont_grassland,expansion,16.8,208.4,112.8,9.8,14,2195.583958
DOWS,Sylvia_borin,10,0.00261780104712042,2.02201220157161,0.609020373067782,-0.0616590919284228,0.380256550980557,0.427863206773916,Tropical,15,120,333,Binary,Tropical,-10.8,S,33.8,E,mont_grassland,expansion,16.8,208.4,112.8,9.8,8,1206.029017
DOWS,Onychognathus_walleri,16,0.00280898876404494,2.80673526863404,1.33022870959542,0.394082919513431,1.4025369240673,1.72449661377812,Tropical,15,120,333,Binary,Tropical,-10.8,S,33.8,E,mont_grassland,expansion,16.8,208.4,112.8,9.8,13,1878.335214
DOWS,Cinnyricinclus_leucogaster,14,0.00277777777777778,2.61816787456737,1.08982593075287,0.319684009953266,1.15688498129966,1.38750701500932,Tropical,15,120,333,Binary,Tropical,-10.8,S,33.8,E,mont_grassland,expansion,16.8,208.4,112.8,9.8,11,1862.576401
DOWS,Zosterops_senegalensis,15,0.00279329608938547,2.70908312216862,1.21002732017415,0.35667564655022,1.27532278074526,1.55322922712599,Tropical,15,120,333,Binary,Tropical,-10.8,S,33.8,E,mont_grassland,expansion,16.8,208.4,112.8,9.8,12,2001.285501
FROS,Tauraco_porphyreolophus,10,0.0227272727272727,1.86083563520677,0.594447490718352,-0.173162967530336,0.48929921985059,0.431436577104345,Temperate,9,16,3267,Quantitative,Temperate,-28.9597,S,31.7501,E,trop_forest,decline,21.3,270.9,108.8,3.9,6,548.768633
FROS,Bycanistes_bucinator,4,0.0178571428571429,1.35934412338157,-1.12030488635382,-1.87758210500941,-1.37698399999141,-2.60648527885744,Temperate,9,16,3267,Quantitative,Temperate,-28.9597,S,31.7501,E,trop_forest,decline,21.3,270.9,108.8,3.9,2,235.069479
FROS,Stactolaema_leucotis,10,0.0227272727272727,1.84690240392564,0.594447490718352,-0.173162967530336,0.437447184222872,0.399856336425747,Temperate,9,16,3267,Quantitative,Temperate,-28.9597,S,31.7501,E,trop_forest,decline,21.3,270.9,108.8,3.9,8,913.779079
FROS,Pogoniulus_bilineatus,16,0.03125,2.29462292636107,2.30919986779052,2.80957052305804,2.10362353715657,3.93096423795284,Temperate,9,16,3267,Quantitative,Temperate,-28.9597,S,31.7501,E,trop_forest,decline,21.3,270.9,108.8,3.9,12,1234.429692
